window_start,utc_hour,symbol,n_B,n_S,mu_B,mu_S,phi_BB1,phi_SS1,phi_BS1,phi_SB1,phi_BB2,phi_SS2,phi_BS2,phi_SB2,eta,loglik,month,date
1770375600.0,11,,56517,44913,3.0568857899273425,1.9213556509743606,0.7521802733537357,0.7614671047453655,,,,,0.03644053897144556,0.026123787718241184,0.8260041761693517,,2026-02,20490
1770379200.0,12,,54185,47290,3.0910781320418628,2.366130340673883,0.7368625068875869,0.7651896507001994,,,,,0.01917224588099464,0.026845115886490026,0.812825982152144,,2026-02,20490
1770382800.0,13,,96644,173384,4.583574654304286,2.308234491234058,0.7597867772360891,0.8683237251727383,,,,,0.051473241309499,0.011734837622904554,0.9172831590674073,,2026-02,20490
1770386400.0,14,,153517,298051,1.5660664761245489,0.944950985891175,0.8856532329447959,0.8941024259581662,,,,,0.03840260465265729,0.013352507045901688,1.0179719149090658,,2026-02,20490
1770390000.0,15,,155556,164729,3.6907220430726206,0.8602869550857732,0.7994049156932114,0.8774491463137172,,,,,0.08330368512306305,0.033197748898091316,0.9307937630613532,,2026-02,20490
1770393600.0,16,,124801,101981,4.773633346464863,2.0607641240994106,0.7837203646693301,0.8249926226227962,,,,,0.042856088984867285,0.03465294513896772,0.9062952261908919,,2026-02,20490
1770397200.0,17,,103268,87607,4.809074546131812,3.141456241591569,0.7529541678367272,0.7916592110551228,,,,,0.02781343698910811,0.040996520033364695,0.8540825700053399,,2026-02,20490
1770400800.0,18,,77581,90223,2.4324170083454573,3.0500985245548864,0.7855750618345944,0.8235539375450671,,,,,0.03961430233817592,0.05649079394126336,0.8862525229327041,,2026-02,20490
1770404400.0,19,,54931,47189,2.492174663076918,2.0302635769492086,0.7758305757542274,0.7717321737345486,,,,,0.028880848476564868,0.027734562043813697,0.8397088221051572,,2026-02,20490
1770408000.0,20,,55302,65597,2.0794407030749804,1.8144098259570378,0.7734092358995983,0.8173353194908691,,,,,0.030226397477039566,0.032037811117553675,0.8983839566189672,,2026-02,20490
1770411600.0,21,,36121,35788,1.9144557074680213,1.3962331769343885,0.7502241587219111,0.7638454833461913,,,,,0.015065147420742627,0.012548856994255748,0.8480482244687046,,2026-02,20490
1770415200.0,22,,53634,38330,2.416036004566181,1.4827919318416178,0.7904308341790178,0.7558157865490975,,,,,0.023893384097362656,0.022342652926123405,0.8425677393535119,,2026-02,20490
1770418800.0,23,,45235,43609,2.317924079512981,1.6853893717075985,0.7538824222665739,0.755545057084988,,,,,0.02913306847206465,0.03506815516209717,0.8457373192402445,,2026-02,20490
1770422400.0,0,,57935,75347,1.9130811462345478,1.9827455581099593,0.800597219147486,0.8431590199550882,,,,,0.04468106741958796,0.02541128081726683,0.8962131440494518,,2026-02,20491
1770426000.0,1,,38180,36321,1.7558742516834356,1.2246569727050192,0.781908083136699,0.7955352771458973,,,,,0.025646150264220235,0.01698350310047642,0.8647115316862782,,2026-02,20491
1770429600.0,2,,27166,28488,1.4414102621247473,1.106837374908063,0.7517220749356605,0.7885680520853345,,,,,0.01573364369654828,0.012634447611007842,0.8482319688131688,,2026-02,20491
1770433200.0,3,,34518,30668,1.6146577684225705,1.0982829112657297,0.7812100833786508,0.8035869190532772,,,,,0.011057972604168652,0.016799069616778208,0.8636137744568876,,2026-02,20491
1770436800.0,4,,52801,52596,2.0373462788747663,1.4779481062454205,0.8172364314837032,0.830405723799192,,,,,0.024238795929386856,0.013971612955164643,0.886475991370715,,2026-02,20491
1770440400.0,5,,49583,49365,1.6666852104108318,1.1187300256581658,0.8203505651378183,0.8715655315747942,,,,,0.01773378090908147,0.02313822238138099,0.9091172444389514,,2026-02,20491
1770444000.0,6,,64943,63339,1.4664573495631246,0.928080140561399,0.8298873527215241,0.8905903782418634,,,,,0.024542193402899502,0.03630674399602341,0.937198416227954,,2026-02,20491
1770447600.0,7,,142412,147344,2.700157512544997,1.6536407267151523,0.8540695418375254,0.8700528829125851,,,,,0.04344376338151026,0.026093677880443884,0.9473475211250285,,2026-02,20491
1770451200.0,8,,67814,65095,2.170296206277013,1.267575204261246,0.821875771527913,0.8890881839667709,,,,,0.014743916949941387,0.021063160920503855,0.9149254722168645,,2026-02,20491
1770454800.0,9,,50962,46703,2.443364572003461,1.4890407782496358,0.8078641363139818,0.8748767688372909,,,,,0.00787358251256204,0.00017621740265701474,0.8855827015305674,,2026-02,20491
1770458400.0,10,,43591,40384,2.075271045573031,1.2521122592023908,0.7842883048084827,0.8614800963339947,,,,,0.013433772156158595,0.015198334278987207,0.8749313302190423,,2026-02,20491
1770462000.0,11,,31705,31745,1.6117475510666226,0.9921965958748035,0.7615781867608327,0.8539005721926126,,,,,0.007240428058715655,0.027448730768554086,0.8863518297909958,,2026-02,20491
1770465600.0,12,,104461,108361,2.0918770182730704,0.8906918563515127,0.873172899971884,0.8896505316065735,,,,,0.030137597697741682,0.02609412175458003,0.9529778544134088,,2026-02,20491
1770469200.0,13,,40316,44463,1.7354540984970466,1.1726668489807313,0.7994403386660419,0.8652489681828756,,,,,0.017878306913521647,0.015419536734830354,0.8897297908309418,,2026-02,20491
1770472800.0,14,,41895,49424,1.6885688734000623,1.4190793206501726,0.786612966656547,0.8487104935453245,,,,,0.0209242673623548,0.02500637556589892,0.8863125654499849,,2026-02,20491
1770476400.0,15,,70327,64518,1.7093298571787563,1.5789445697788007,0.8625936240328521,0.8610389879957563,,,,,0.0248304661339047,0.02111708337322249,0.9219183899898291,,2026-02,20491
1770480000.0,16,,136126,136768,1.4468998497915349,0.8228816291377256,0.8526714201773783,0.8450716398483493,,,,,0.019863646227701055,0.05925764023950931,0.9824863468180853,,2026-02,20491
1770483600.0,17,,46596,41700,1.6304255657529956,1.1895740949078895,0.8287357779732413,0.8490666189220909,,,,,0.01656451662481508,0.021908707807167773,0.888037846202593,,2026-02,20491
1770487200.0,18,,38433,24785,1.4571909106140235,1.0615082386051897,0.8226694910688203,0.7941288087024064,,,,,0.014509973306598103,0.02523850455140458,0.85630442742609,,2026-02,20491
1770490800.0,19,,20403,18785,1.2233426369317415,1.0108953850454008,0.7442551637255364,0.771653125071973,,,,,0.007586951754745943,0.0092034740262773,0.8102948228479966,,2026-02,20491
1770494400.0,20,,17242,15774,1.0736532307166766,0.8932874142006023,0.7342724919641738,0.7411014586042599,,,,,0.017203078080438337,0.003143315485553693,0.7838831535610028,,2026-02,20491
1770498000.0,21,,14936,16313,0.9715096417043342,0.8362500336659839,0.7178849981830144,0.7680453386970858,,,,,0.012576692822745383,0.014620381420686447,0.8081263439836277,,2026-02,20491
1770501600.0,22,,14456,17694,0.9734525176535198,0.8844656522288499,0.7288187977198999,0.7588386025791629,,,,,0.004774483251235937,0.0010136030200973785,0.8089855599053968,,2026-02,20491
1770505200.0,23,,22172,34625,1.1018052598366606,1.0774228241413761,0.7715177747938711,0.8586291017916196,,,,,0.022415396803124155,0.012974553481952334,0.8768959264866021,,2026-02,20491
1770508800.0,0,,24635,23830,1.2088160291220345,1.028417418349703,0.7862912911217168,0.8089342464028296,,,,,0.013648669904535065,0.014295977841851623,0.8379202623975675,,2026-02,20492
1770512400.0,1,,23762,19570,1.0617652329892948,0.80226682922987,0.8095155405525464,0.8063320843014342,,,,,0.013356381255820834,0.012024640168486764,0.8447098793202698,,2026-02,20492
1770516000.0,2,,19530,21493,1.063368511717966,0.9106898054417838,0.7719603318647372,0.8066198929161432,,,,,0.02093183013804492,0.00961130976464545,0.8310228612355621,,2026-02,20492
1770519600.0,3,,17761,20339,1.0357372384956747,0.8209383726807591,0.7648701190235401,0.81265001229496,,,,,0.01533997443950704,0.010886987375801651,0.843592058966035,,2026-02,20492
1770523200.0,4,,14896,13081,1.006669183422,0.714053015337126,0.7300093802768021,0.7431047788065632,,,,,0.01610760029997053,0.016183482025370805,0.790120923916146,,2026-02,20492
1770526800.0,5,,12844,14666,0.8693878024635567,0.7797767403555723,0.7279117627957503,0.7534685218203806,,,,,0.01552719750925506,0.00907632335422061,0.7922734576607389,,2026-02,20492
1770530400.0,6,,22783,30639,1.0681246052326594,0.8979745376783433,0.8045953441629362,0.8573027686078336,,,,,0.02479025854310272,0.010687018443376018,0.8803725003973165,,2026-02,20492
1770534000.0,7,,21922,24833,1.333192559361227,0.9812386631416993,0.7544649889142073,0.7933342390997066,,,,,0.026224346641999276,0.013801454528409399,0.8389076712832988,,2026-02,20492
1770537600.0,8,,51643,51281,1.6670687128757493,1.2945854713024194,0.8401018111273748,0.8282373184651552,,,,,0.04055189518290224,0.022814502381631845,0.9003208727878269,,2026-02,20492
1770541200.0,9,,30943,34793,1.5117133643819987,1.2845108162808903,0.7919126084487399,0.8181509248444698,,,,,0.025938141796900276,0.010556791060384294,0.8514005683491396,,2026-02,20492
1770544800.0,10,,35001,31656,1.4921301121386288,0.9237433087729536,0.8065710418905294,0.8410342536729196,,,,,0.01859092421195473,0.019576491599629195,0.8769421439675957,,2026-02,20492
1770548400.0,11,,43029,36682,1.8688175771310525,1.2893820822537203,0.8093449576410915,0.8355957734308255,,,,,0.02943447359617006,0.01938904217917075,0.8664825262355776,,2026-02,20492
1770552000.0,12,,28753,27719,1.662232694724956,1.2093986869788054,0.7679613938151284,0.7819933976541796,,,,,0.028174742816435065,0.013411137824661091,0.8200932335424719,,2026-02,20492
1770555600.0,13,,31482,30781,1.7772270423194105,1.3965959549356133,0.7640450509970483,0.7623259884161758,,,,,0.032212464758277215,0.016650524197172334,0.8225343833958735,,2026-02,20492
1770559200.0,14,,27561,27637,1.6116575937091822,1.2945988543826354,0.7501692662644354,0.7978519105822136,,,,,0.0169123791545725,0.016293259212062823,0.8219729146527246,,2026-02,20492
1770562800.0,15,,37374,34156,1.6499123409511725,1.4799774709556417,0.8117124135611621,0.7920899983989217,,,,,0.01333478650627345,0.01860943965309958,0.8448765079207676,,2026-02,20492
1770566400.0,16,,37742,42276,1.5222633261639176,1.43703398738807,0.7882865386825777,0.8277815851895415,,,,,0.02798306375182875,0.03451066692881974,0.8731717124722544,,2026-02,20492
1770570000.0,17,,30380,27685,1.4482269340527687,1.143582310975438,0.8015149782058395,0.8188657034071265,,,,,0.012113685044513397,0.013196081564807201,0.8437813468897715,,2026-02,20492
1770573600.0,18,,29908,33512,1.3341500894310019,1.0983517484488046,0.793466193128051,0.8355591223808497,,,,,0.02546503858914709,0.019809829141290633,0.86907617309861,,2026-02,20492
1770577200.0,19,,19783,22907,1.236153082086627,0.9475141249066719,0.7455879551876957,0.8099417276490842,,,,,0.016658744356628213,0.01146607451187956,0.8369789935191272,,2026-02,20492
1770580800.0,20,,23416,25344,1.1888915636608004,0.905708270690954,0.7586939017875186,0.8419891430526892,,,,,0.012596946531094753,0.025103185955187297,0.8644493058905607,,2026-02,20492
1770584400.0,21,,20870,21695,1.1202791089364657,0.9519671804233707,0.7601186376495888,0.8026556078679363,,,,,0.01945447580421358,0.01894113984775218,0.8267789580328182,,2026-02,20492
1770588000.0,22,,24591,16287,1.3961724767074324,0.8926508750856701,0.7623670562832313,0.7457788817596332,,,,,0.015229136685088308,0.016504321386072326,0.7980531953599972,,2026-02,20492
1770591600.0,23,,91840,100178,1.4515094873883512,1.4194796951483728,0.8611381011014053,0.8724025112908375,,,,,0.034619980309458,0.04232090906830595,0.9444322018432982,,2026-02,20492
1770595200.0,0,,45547,48270,1.4008369724067802,1.0606192613839094,0.856144924533833,0.8634369261690393,,,,,0.025766160953859744,0.013682572279812904,0.9044986065357079,,2026-02,20493
1770598800.0,1,,48150,52674,1.2576378750527049,1.1595904693955392,0.8552063090427137,0.8713145859551732,,,,,0.028521609152632254,0.019631692676452477,0.9167860574100606,,2026-02,20493
1770602400.0,2,,42676,37111,1.3723803336616016,1.3277429772193317,0.8358720428768455,0.838229398487671,,,,,0.015447339522034165,0.026258368248007417,0.880965966129211,,2026-02,20493
1770606000.0,3,,42348,32561,1.2479890414675316,1.2941231870129148,0.8666460295459986,0.805469380123058,,,,,0.02185100669324641,0.019454427565418243,0.8876597019760886,,2026-02,20493
1770609600.0,4,,22452,23063,1.0710171309310537,1.0628634119264004,0.7916545485318547,0.7933586235060052,,,,,0.012671906630043663,0.017126882359419945,0.8313020199930814,,2026-02,20493
1770613200.0,5,,25570,20400,1.187167050761425,1.1311732144824922,0.808802757631386,0.7793353465505928,,,,,0.006896890780452916,0.01078134618870816,0.8227657060231295,,2026-02,20493
1770616800.0,6,,25467,32841,1.232066191421567,1.3116132582121465,0.773902717984725,0.8181759337789508,,,,,0.023040836509720882,0.014993711240964097,0.8464442503975353,,2026-02,20493
1770620400.0,7,,27572,31108,1.3905720190448825,1.5908077695968386,0.7781403208022444,0.7802641269276422,,,,,0.023875260413772182,0.01692060758643237,0.8187394907971803,,2026-02,20493
1770624000.0,8,,45876,50616,1.859277302211406,1.2521046080948182,0.7733172067606957,0.8680577530438661,,,,,0.02557048875672507,0.030129985918503313,0.8967821359765878,,2026-02,20493
1770627600.0,9,,30725,44213,1.53864409099062,1.532496840867467,0.7862302591671562,0.8532586129032265,,,,,0.01623744281923651,0.009561300870969578,0.865553487625174,,2026-02,20493
1770631200.0,10,,54886,73686,1.9988294648605518,1.6976433291114983,0.8003775628885847,0.8817489645079057,,,,,0.01961841932807648,0.02798702706676783,0.9192647099857626,,2026-02,20493
1770634800.0,11,,37599,34912,1.8148904200182367,1.2118972987085581,0.7925054098020772,0.8373949241521514,,,,,0.021255246422265197,0.019905596943354528,0.8604550483497247,,2026-02,20493
1770638400.0,12,,33337,28953,1.7325239224211784,1.1968340052778559,0.7819406559748715,0.8080640822659326,,,,,0.017183344592092968,0.023054956019371815,0.8432467673150493,,2026-02,20493
1770642000.0,13,,30688,36144,1.5068433434725084,1.3639509289478902,0.7771826564929131,0.8345937117245138,,,,,0.02160917611368614,0.022816567182108775,0.8599793789714308,,2026-02,20493
1770645600.0,14,,94551,98074,2.0549086311001363,1.8190636738669366,0.8657907335878334,0.8855660076812374,,,,,0.030472428109695436,0.026098458572857912,0.9267057164216831,,2026-02,20493
1770649200.0,15,,67186,66429,1.859674509374493,1.5964358486452497,0.8565910722992949,0.8543980389999107,,,,,0.03507264738850355,0.02466597906717057,0.9106627546159533,,2026-02,20493
1770652800.0,16,,65219,62894,1.6819301612013915,1.3478146480597044,0.8537102495642651,0.8503360383594583,,,,,0.038718806232834004,0.023588006975981315,0.9104349487444184,,2026-02,20493
1770656400.0,17,,64230,59215,1.5738563791370546,1.4607540355887918,0.8613996385911803,0.8381798534252226,,,,,0.03395504688928512,0.023813085831862372,0.9089525246710832,,2026-02,20493
1770660000.0,18,,54001,51642,1.2786758554369257,1.3754858025754118,0.8471084744317677,0.8436092802158943,,,,,0.024942459376553993,0.026989241112474582,0.9117747115354063,,2026-02,20493
1770663600.0,19,,43161,34946,1.3852068598250633,1.178965690952343,0.8543723305654365,0.8267691894992008,,,,,0.020337772897850895,0.013616442170594054,0.8836184711736774,,2026-02,20493
1770667200.0,20,,36700,38188,1.118554883197948,1.0822928964899892,0.8475295568496485,0.8564010173054855,,,,,0.018655176757066117,0.020534961063620644,0.8950723300965157,,2026-02,20493
1770670800.0,21,,32934,31248,1.2490651881667147,1.2063191475599797,0.8037150723341173,0.8334405409022757,,,,,0.012119490130423856,0.024335534061887414,0.8628245099796737,,2026-02,20493
1770674400.0,22,,22114,19376,1.0539805142347034,0.9751684228424987,0.7796370716398912,0.7680629290745616,,,,,0.009797672557971194,0.018824266166158045,0.8204358423870852,,2026-02,20493
1770678000.0,23,,15642,16476,1.0443602451877285,0.897133229988521,0.7115575459867775,0.7465287311331206,,,,,0.005843064951215271,0.019263676279519283,0.8009521261069344,,2026-02,20493
1770681600.0,0,,21575,19294,1.2364150961927625,0.8287662330473616,0.7430551838009469,0.7920911055375511,,,,,0.007576200951684865,0.016277207731505063,0.837211578003244,,2026-02,20494
1770685200.0,1,,28046,20315,1.1239055106600868,1.0270387820391844,0.8272448947919143,0.7505041328383304,,,,,0.019101944400072967,0.016787888450270926,0.8457892398137001,,2026-02,20494
1770688800.0,2,,18062,18891,1.0097214740542892,1.0359894282110667,0.7558536226633915,0.7554142188322231,,,,,0.02042980708378132,0.015632387876394583,0.7993121760277118,,2026-02,20494
1770692400.0,3,,34422,33495,1.2984890760982208,1.1951618085144093,0.7873513039025368,0.838348704119403,,,,,0.014918749932668769,0.031373022938669226,0.8650121605343888,,2026-02,20494
1770696000.0,4,,19761,16871,1.1041833034348574,1.1776979813421773,0.764721416278974,0.7203411862942691,,,,,0.011372485408962633,0.012902872149840839,0.7893081807574023,,2026-02,20494
1770699600.0,5,,20686,22247,1.1416649876252019,1.023160491030333,0.7418983403591828,0.7879904586071633,,,,,0.030381510924270872,0.025671098508382412,0.8218437336680481,,2026-02,20494
1770703200.0,6,,38063,38092,1.5094412122987964,1.2449450520559808,0.7804546795899288,0.8373742002471054,,,,,0.023088901003897936,0.041892108066789745,0.8747113595691276,,2026-02,20494
1770706800.0,7,,23488,22697,1.689848836515411,1.413576298820837,0.7083278186025338,0.7372322568781197,,,,,0.019341682799125445,0.01666916878388038,0.7646076774601741,,2026-02,20494
1770710400.0,8,,22884,24634,1.461865056882678,1.6272470548610134,0.7300806679087606,0.7327006070416258,,,,,0.027694534272723982,0.014852152651387054,0.7679573213741302,,2026-02,20494
1770714000.0,9,,19676,21702,1.3823280011262593,1.3573975238999059,0.7083502107649696,0.7399414768789612,,,,,0.019245869485572418,0.01817336554494539,0.7660560192030892,,2026-02,20494
1770717600.0,10,,15437,16114,1.4635883312185622,1.1441623262139664,0.6167037813039531,0.7123332955689473,,,,,0.008758136273605782,0.011092036822725847,0.7361422334954895,,2026-02,20494
1770721200.0,11,,24953,27015,1.6101503059033249,1.0131471928081197,0.6948863800034644,0.8135228589750468,,,,,0.02472689197005792,0.03398489246900988,0.8481907366758705,,2026-02,20494
1770724800.0,12,,24895,23010,1.8262890358647148,1.2442737932605255,0.7047185693691717,0.7665993024579255,,,,,0.01968036728981162,0.022811023276032537,0.796931655640842,,2026-02,20494
1770728400.0,13,,31847,26659,1.7072443245534175,1.3199375614836222,0.7685640299126973,0.7650025643369129,,,,,0.02051767090603302,0.020837389429052215,0.8103983410086898,,2026-02,20494
1770732000.0,14,,72114,76776,1.6151450344357778,1.559152381408258,0.8329041914779477,0.8726983734545749,,,,,0.030121922458268658,0.03948646843301592,0.9332430512006039,,2026-02,20494
1770735600.0,15,,69126,66197,1.5422943253272638,1.4460185694379568,0.8660377423630731,0.8517993961116842,,,,,0.03868419758624167,0.029706252759181272,0.9189468654830373,,2026-02,20494
1770739200.0,16,,50635,45402,1.643432650117851,1.4658596529661692,0.8521765719098737,0.8236765129977691,,,,,0.024287447831291612,0.01671563001407047,0.8847163147171363,,2026-02,20494
1770742800.0,17,,34407,32326,1.311834502266895,1.641894700994343,0.8277453888332391,0.7696855539157172,,,,,0.02175628130054872,0.016919323249385932,0.8539602668070225,,2026-02,20494
1770746400.0,18,,35124,42565,1.3312064813941267,1.667613008167613,0.7998217328735088,0.8181884013626406,,,,,0.024831424521099116,0.031184656643435064,0.8621075121252593,,2026-02,20494
1770750000.0,19,,29147,28604,1.2570944230976238,1.4126158985760602,0.794891412639568,0.7782928563764523,,,,,0.017511329487740607,0.016338381130150802,0.8376138628142535,,2026-02,20494
1770753600.0,20,,22207,20448,1.1210432200117562,0.8601414543213023,0.77988451781606,0.8133355111150361,,,,,0.010544228608206386,0.01960545860398159,0.8395449136232689,,2026-02,20494
1770757200.0,21,,18121,17996,1.0639236710941957,0.7343831698502771,0.7274434308681259,0.8049807331410954,,,,,0.017309764912812508,0.026557134023843226,0.8418844220864984,,2026-02,20494
1770760800.0,22,,13241,13185,0.9918114916489353,0.690189452115458,0.6882937009114124,0.7597138993278031,,,,,0.02192879662880807,0.013277631755882991,0.7937025726560966,,2026-02,20494
1770764400.0,23,,12494,11344,1.0198498526280646,0.6388320732130033,0.6567563113193877,0.7447530687345221,,,,,0.016113335121137825,0.01280184399808112,0.7828345538017109,,2026-02,20494
1770768000.0,0,,18585,18515,1.0782072223757864,0.8714619409749208,0.7566313893217576,0.7865428165319983,,,,,0.017024064604846588,0.006013005123342536,0.8169672173588723,,2026-02,20495
1770771600.0,1,,14660,18645,1.166852475717059,0.675241883018613,0.6821268119667129,0.8256333559812228,,,,,0.01867640904645676,0.007518978303909939,0.8538321490026477,,2026-02,20495
1770775200.0,2,,17171,21789,1.164807583467959,0.8059473377904255,0.7043681001554741,0.832791908634411,,,,,0.01828510281167423,0.011200910420805643,0.8537158220096378,,2026-02,20495
1770778800.0,3,,25581,26141,1.349752234850365,0.8481267239115732,0.7317521401114546,0.8404751437598753,,,,,0.02062031121891561,0.038065160048212594,0.8697869284368204,,2026-02,20495
1770782400.0,4,,44610,45027,1.7192419117743172,1.2862449081771976,0.7953762304865023,0.8556121875028662,,,,,0.030868792723499412,0.035767928316661146,0.8850698906181804,,2026-02,20495
1770786000.0,5,,26805,26153,1.669944127426792,1.4643716128509077,0.7366742275215462,0.7773607512994668,,,,,0.01575060977362596,0.027748999302397753,0.793267744043241,,2026-02,20495
1770789600.0,6,,50054,49597,2.1393280612885963,1.2925902609659758,0.777684561145594,0.8702493455555413,,,,,0.020709924350476656,0.039595830233389244,0.8953727185249224,,2026-02,20495
1770793200.0,7,,36874,27369,2.3841025923152124,1.080498542426413,0.7360827486722172,0.7964922506735568,,,,,0.02014357490540992,0.020260930303482104,0.8362375435627873,,2026-02,20495
1770796800.0,8,,28896,28755,1.9188584918924951,1.3986741544588384,0.7205108990500199,0.7899301304327294,,,,,0.021117898961676266,0.01926769685390568,0.8105554154676133,,2026-02,20495
1770800400.0,9,,25259,23380,1.9570366263221246,1.2122374636585072,0.6769805279401422,0.774614222505856,,,,,0.019736470455393566,0.025217024257018057,0.7972425528312108,,2026-02,20495
1770804000.0,10,,35338,34427,2.3473962952150424,1.2407867224913183,0.7132707066140379,0.8402289233652119,,,,,0.013691932324993014,0.03429720347844493,0.8615008775513139,,2026-02,20495
1770807600.0,11,,36342,23143,2.4618962925533547,1.228403878547476,0.7153010407637113,0.7534338208778195,,,,,0.01891173275333483,0.03345388251887626,0.7920041508473197,,2026-02,20495
1770811200.0,12,,34712,27316,2.1441105621254497,1.2907619278865088,0.7333564564523786,0.7775128868679585,,,,,0.0215108198591616,0.027362278323136844,0.8123174569490015,,2026-02,20495
1770814800.0,13,,61313,59088,2.0155689400961077,1.4529423258732779,0.8335807084496157,0.8532153684715396,,,,,0.03888164786443857,0.03537025871542413,0.9009347226066485,,2026-02,20495
1770818400.0,14,,120791,124567,2.3483135170037968,1.0429993090607999,0.8531339321037802,0.8760551366403453,,,,,0.046247330179017956,0.019010309423188158,0.9550394087607497,,2026-02,20495
1770822000.0,15,,114502,120884,2.3897036314550912,1.516285075724732,0.8609247628797344,0.8937885873186413,,,,,0.027955275294903936,0.036386077663842914,0.9567513289654266,,2026-02,20495
1770825600.0,16,,76465,71817,2.4922825943753324,1.8963904432011576,0.830548637171034,0.8632775486564411,,,,,0.028903808024116587,0.020342975258091308,0.8955423313360193,,2026-02,20495
1770829200.0,17,,64130,52867,2.4033068085985367,1.7822680185993989,0.8377281708893506,0.8440473590004123,,,,,0.014310740726689485,0.018309501096164256,0.8739514992917621,,2026-02,20495
1770832800.0,18,,50424,44604,1.8645755272964795,1.2687907838245414,0.8364070126961439,0.8458646898669007,,,,,0.018466061235157472,0.01606949247679205,0.8845621569855754,,2026-02,20495
1770836400.0,19,,48048,59035,1.6435406688902716,1.231697804859472,0.8295211100035452,0.8711906326584168,,,,,0.03438932701276446,0.015345671234733958,0.906840494114348,,2026-02,20495
1770840000.0,20,,29260,39870,1.364675583821961,1.8843679154544304,0.7725507203518454,0.7952960607937632,,,,,0.015463135339641774,0.008893515550572152,0.8320802605161202,,2026-02,20495
1770843600.0,21,,42850,49210,1.7326878729442574,1.102267070996818,0.8458697853655717,0.8632782696980695,,,,,0.01897982229932203,0.001609542900676836,0.9029207808498915,,2026-02,20495
1770847200.0,22,,21755,26691,1.1220809625213868,1.0474910838207867,0.7649891830638924,0.8071019286603734,,,,,0.022166432564098327,0.010009192294165623,0.8451932427193161,,2026-02,20495
1770850800.0,23,,26153,29604,1.2204515909951144,0.8899698612085488,0.7724197237391677,0.8437029777188211,,,,,0.02161503799790194,0.02337982742034765,0.878974875213752,,2026-02,20495
1770854400.0,0,,26119,25761,1.3006089528111477,0.9234306758688429,0.7887824596900456,0.828824638655096,,,,,0.020866577252504,0.01175002426178591,0.8548604059811957,,2026-02,20496
1770858000.0,1,,28377,27399,1.2910900415629905,0.9547455612527054,0.8081217473901774,0.8320668191561836,,,,,0.020604985986505585,0.012539350188796103,0.8588505443463103,,2026-02,20496
1770861600.0,2,,24048,24718,1.4185913681430606,1.0727169198669584,0.7535227691278924,0.8130418634102723,,,,,0.012679295202502123,0.012569240814509093,0.8335521451540995,,2026-02,20496
1770865200.0,3,,21893,20522,1.5046761947106502,1.441161408992186,0.7088414855541001,0.7152960674922055,,,,,0.017905888868936803,0.021616476377866803,0.7491785075611632,,2026-02,20496
1770868800.0,4,,28742,27086,1.8252321526618658,1.4231792053690964,0.738068766906127,0.7863927197152313,,,,,0.012310777014811964,0.02252179468851393,0.802808234313784,,2026-02,20496
1770872400.0,5,,34578,27243,2.0761399149295987,1.6253183798382964,0.7357384173920734,0.7575460281201276,,,,,0.01559348270485718,0.027192207852365768,0.7878585575084197,,2026-02,20496
1770876000.0,6,,27797,24469,2.0769336872618394,1.8592157737615642,0.6511974657217269,0.6927656173432791,,,,,0.014564786526005263,0.01869814314753638,0.7271107060457163,,2026-02,20496
1770879600.0,7,,25852,23522,2.1792320048271328,2.1469479716031,0.5726549081764134,0.6490604319567445,,,,,0.008176314936956008,0.005582111052533724,0.6900802508638468,,2026-02,20496
1770883200.0,8,,25971,25660,2.032022344770473,1.7555033189399416,0.6214996355559411,0.7200401931340247,,,,,0.0230137486491224,0.01829404459428001,0.7403775080793625,,2026-02,20496
1770886800.0,9,,26819,24586,2.0878108941419877,1.6788114593056416,0.6788569583579259,0.7071291664594636,,,,,0.03084207403058277,0.01885781940439734,0.7383550336391713,,2026-02,20496
1770890400.0,10,,32080,24028,2.3719477931139705,1.669566820753259,0.7043462699454125,0.6946167703710853,,,,,0.026451923660091383,0.013815826257337625,0.7389702857711673,,2026-02,20496
1770894000.0,11,,47383,38449,4.055042028163698,3.4066239627857415,0.6478170108053599,0.6329153913217751,,,,,0.0258787812885567,0.03231260355048211,0.6876445729217823,,2026-02,20496
1770897600.0,12,,35856,34928,4.0141313512046555,3.653399979888974,0.52212034951625,0.5874638062393539,,,,,0.03243901934988764,0.023472914676406987,0.6120886757603212,,2026-02,20496
1770901200.0,13,,35414,36817,2.332141386175188,2.260851345730263,0.7070931310246183,0.7273221480750894,,,,,0.031203227142796133,0.01944221139269871,0.7706210636401085,,2026-02,20496
1770904800.0,14,,60187,59824,2.4737878136512754,2.125771810207046,0.7965044635830537,0.8293775538092529,,,,,0.021740708685207725,0.020178310850877335,0.8703377647642437,,2026-02,20496
1770908400.0,15,,70188,73299,2.5395104630624585,2.3389522966717156,0.8066083266786812,0.836489602374771,,,,,0.014699252426064398,0.03882550673360635,0.8889727356246508,,2026-02,20496
1770912000.0,16,,108028,120060,3.129965246529334,2.5463302545659237,0.7938173901200244,0.8680229885136664,,,,,0.013416246996629666,0.03657393754762472,0.9280497251386791,,2026-02,20496
1770915600.0,17,,68534,67627,2.939707796756924,2.113517724191113,0.788221888229089,0.8545170978610847,,,,,0.01713212635966706,0.034848864989054686,0.8772635318158606,,2026-02,20496
1770919200.0,18,,60293,55424,2.0507154612856064,1.5776489759262802,0.8075309568000378,0.8464699163522228,,,,,0.018288454305037866,0.03459525716600317,0.8938389965454018,,2026-02,20496
